cJobId,cTitle,Status,Created Date,Start Date,End Date,sWork,Employer,sEducation,sExperience,sLocation,sOccupation,Occupation,Hours Per Week,Currency,Salary Frequency,Salary Description,Minimum Salary,Maximum Salary,fMinSalary,fMaxSalary,fMeanSalary,Sub-Industry,sIndustry
B5N7D5,Audit Manager/senior Manager,Closed,11-Sep-25,11-Sep-25,25-Sep-25,Full-time,Pricewaterhousecoopers,Bachelor´s Degree,3-4 years,Camana Bay,10,Finance managers,37.5,KYD,Per Month,"KYD$80,000 - KYD$130,000 Per Annum (paid Monthly)","$80,000","$130,000","$80,000","$130,000","$105,000",Accounting & Auditing Services,"Professional, Scientfic and Technical Activities"
A2P7K7,Kitchen Helper,Closed,11-Sep-25,11-Sep-25,25-Sep-25,Full-time,Lorenzo L. Lowe T/a Mango Tree Restaurant And Jerk,High School or Equivalent,1-2 years,George Town,463,Kitchen helpers,45,KYD,Per Hour,KYD$6 - KYD$7 Per Hour (paid Per Hour),"$14,040","$16,380","$14,040","$16,380","$15,210","Restaurants, Mobile Food & Beverages Services",Accommodation and Food Service Activities
Y8U6M4,Sales Professional,Active,12-Sep-25,01-Oct-25,15-Oct-25,Full-time,Island Companies Ltd.,High School or Equivalent,1-2 years,George Town,274,Shop sales assistants,45,KYD,Per Hour,KYD$8 - KYD$14 Per Hour (paid Per Hour),"$18,720","$32,760","$18,720","$32,760","$25,740",Wholesale & Retail Sale of Business & Consumer Products,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles
Y6H4Q5,Service Technician,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Home Gas Ltd.,Certificate/Diploma,3-4 years,George Town,139,Chemical and physical science technicians,45,KYD,Bi-Monthly,KYD$15 - KYD$18 Per Hour (paid Bi-Monthly),"$35,100","$42,120","$35,100","$42,120","$38,610",Wholesale & Retail Sale of Business & Consumer Products,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles
Y6B2B7,Customer Service Agent/helper,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Vip Appliance Service Ltd T/a Vip Appliance Services,High School or Equivalent,3-4 years,George Town,226,Customer Services Clerks,45,KYD,Bi-Weekly,KYD$6 - KYD$8 Per Hour (paid Bi-Weekly),"$14,040","$18,720","$14,040","$18,720","$16,380",Repair of Consumer Electronics & Household Appliances,Other Service Activities
Y2E4H6,Gardener,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,H & B Ii Ltd.,Below High School,3-4 years,George Town,450,Garden and horticultural labourers,45,KYD,Per Month,"KYD$18,720 Per Annum (paid Monthly)","$18,720","$18,720","$18,720","$18,720","$18,720",Wholesale & Retail Sale of Business & Consumer Products,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles
X7R8R4,Construction Cleaner/janitor,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,H & A Group Ltd. T/a Housekeepers Of Cayman,High School or Equivalent,1-2 years,George Town,333,Building structure cleaners,45,KYD,Per Month,KYD$6 Per Hour (paid Monthly),"$14,040","$14,040","$14,040","$14,040","$14,040",Cleaning Services,Administrative and Support Service Activities
X7G2X7,Industrial Maintenance Technician,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,The Cayman Islands Brewery Ltd.,Certificate/Diploma,5-6 years,Spotts / Newlands,142,Mechanical engineering technicians,45,KYD,Bi-Weekly,KYD$15 - KYD$22 Per Hour (paid Bi-Weekly),"$35,100","$51,480","$35,100","$51,480","$43,290",Manufacturing,Manufacturing
X6B3M8,Cashier,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,V2 Value And Variety Ltd.,High School or Equivalent,1-2 years,George Town,275,Cashiers and ticket clerks,45,KYD,Per Hour,KYD$6 - KYD$8 Per Hour (paid Per Hour),"$14,040","$18,720","$14,040","$18,720","$16,380",Wholesale & Retail Sale of Business & Consumer Products,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles
X4S8F2,Mechanic,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Watler & Hislop Services Limited T/a Watler & Hislop Services,Certificate/Diploma,10+ years,George Town,344,Machinery Mechanics and Repairers,45,KYD,Bi-Monthly,"KYD$2,250 - KYD$2,500 Monthly (paid Bi-Monthly)","$27,000","$30,000","$27,000","$30,000","$28,500","Land, Water & Air Transport",Transportation and Storage
X4E4A4,Steel Fixer/mason,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Agl Group Ltd T/a Docuplus Agency,High School or Equivalent,9-10 years,Camana Bay,454,Building construction labourers,45,KYD,Per Week,KYD$12 - KYD$14 Per Hour (paid Weekly),"$28,080","$32,760","$28,080","$32,760","$30,420",Business & Management Consultancy,"Professional, Scientfic and Technical Activities"
X2X5W5,Beauty Therapist,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Golden Hands Ltd. T/a Zen Garden Spa,High School or Equivalent,1-2 years,George Town,259,Beauticians and related workers,45,KYD,Bi-Weekly,KYD$350 - KYD$500 Weekly (paid Bi-Weekly),"$18,200","$26,000","$18,200","$26,000","$22,100","Hairdressing, Beauty Treatment & Other Personal Care",Other Service Activities
W8V4W6,"Account Executive, Assistant Vice President",Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Marsh Management Services (cayman) :td,Certificate/Diploma,3-4 years,George Town,13,Business services and administration managers not elsewhere classified,35,USD,Bi-Monthly,"USD$105,000 - USD$120,000 Per Annum (paid Bi-Monthly)","$105,000","$120,000","$87,500","$100,000","$93,750",Financial & Insurance Services,Financial and Insurance Activities
W5V8E2,Maintenance Person,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Skyline Contruction & Maintenance Ltd,High School or Equivalent,5-6 years,George Town,262,Building caretakers,45,KYD,Bi-Weekly,"KYD$1,350 Bi-Weekly (paid Bi-Weekly)","$35,100","$35,100","$35,100","$35,100","$35,100",Construction & Civil Engineering,Construction
W5S7T6,Swimming Instructor,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Part-time,Gabe P. B Rabess T/a Proud Performance,Certificate/Diploma,5-6 years,George Town,210,Sports coaches instructors and officials,4,KYD,Per Month,KYD$100 - KYD$120 Weekly (paid Monthly) + gratuities,"$5,200","$6,240","$5,200","$6,240","$5,720","Creative Arts, Sporting & Cultural Activities","Arts, Entertainment and Recreation"
W4Q8T3,Carpenter/drywall Finisher,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Mahaela Parkinson T/a Excell Construction,High School or Equivalent,7-8 years,George Town,454,Building construction labourers,45,KYD,Per Month,KYD$10 - KYD$12 Per Hour (paid Monthly),"$23,400","$28,080","$23,400","$28,080","$25,740",Construction & Civil Engineering,Construction
W2J2H3,Trade Helper,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Lynford A. Pandophie T/a Cowboy Town Stables,High School or Equivalent,3-4 years,George Town,454,Building construction labourers,45,KYD,Per Week,"KYD$15,210 - KYD$46,800 Per Annum (paid Weekly)","$15,210","$46,800","$15,210","$46,800","$31,005",Agriculture & Fishing,"Agriculture, Forestry and Fishing"
V8X2F4,Cook,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Kirk Market,Certificate/Diploma,3-4 years,George Town,215,Chefs,40,KYD,Per Week,KYD$13 - KYD$15 Per Hour (paid Weekly),"$27,040","$31,200","$27,040","$31,200","$29,120",Wholesale & Retail Sale of Business & Consumer Products,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles
V8A7B8,Janitor,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Guy O. Smith T/a Cayman Supreme Cleaners,High School or Equivalent,3-4 years,George Town,333,Building structure cleaners,45,KYD,Per Week,KYD$315 - KYD$360 Weekly,"$16,380","$18,720","$16,380","$18,720","$17,550",Cleaning Services,Administrative and Support Service Activities
V6W8X8,Inventory Control Clerk,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Island Companies Ltd.,High School or Equivalent,3-4 years,George Town,242,Stock clerks,25,KYD,Per Hour,KYD$10 - KYD$16 Per Hour (paid Per Hour),"$13,000","$20,800","$13,000","$20,800","$16,900",Wholesale & Retail Sale of Business & Consumer Products,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles
V6S5V7,Sales Clerk,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,S & A Group Ltd. T/a Island Beauty,Below High School,1-2 years,George Town,274,Shop sales assistants,45,KYD,Per Week,KYD$6 - KYD$8 Per Hour (paid Weekly),"$14,040","$18,720","$14,040","$18,720","$16,380",Wholesale & Retail Sale of Business & Consumer Products,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles
V6P4B2,Customer Service Agent,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Rdm Agency,Certificate/Diploma,5-6 years,George Town,226,Customer Services Clerks,40,KYD,Bi-Monthly,KYD$6 - KYD$9 Per Hour (paid Bi-Monthly),"$12,480","$18,720","$12,480","$18,720","$15,600",Business & Management Consultancy,"Professional, Scientfic and Technical Activities"
V6M5C2,Food & Beverage Supervisor,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Island Naturals Ltd (coffee Shop/restaurant),High School or Equivalent,5-6 years,Seven Mile Beach,33,Restaurant managers,45,KYD,Bi-Weekly,"KYD$1,538.46 - KYD$1,730.77 Bi-Weekly (paid Bi-Weekly)","$40,000","$45,000","$40,000","$45,000","$42,500","Restaurants, Mobile Food & Beverages Services",Accommodation and Food Service Activities
V4M8W5,Domestic Helper/caregiver - Kjr Group Ltd T/a Mom Inc.,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Kjr Group Ltd. T/a Islandwide Distributors,High School or Equivalent,3-4 years,George Town,261,Domestic housekeepers,45,KYD,Per Month,"KYD$1,400.1 - KYD$1,600.95 Monthly","$16,801","$19,211","$16,801","$19,211","$18,006",Wholesale & Retail Sale of Business & Consumer Products,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles
V4M7R8,Trucker Driver,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Renee Myles T/a Helping Hand Solutions,High School or Equivalent,3-4 years,George Town,433,Heavy truck and lorry drivers,45,KYD,Per Week,KYD$500 - KYD$700 Weekly,"$26,000","$36,400","$26,000","$36,400","$31,200",Business & Management Consultancy,"Professional, Scientfic and Technical Activities"
V4A7J6,General Manager,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Golf Management Services (cayman) Ltd.,Bachelor´s Degree,5-6 years,George Town,13,Business services and administration managers not elsewhere classified,45,KYD,Per Month,"KYD$95,000 - KYD$125,000 Per Annum (paid Monthly)","$95,000","$125,000","$95,000","$125,000","$110,000","Creative Arts, Sporting & Cultural Activities","Arts, Entertainment and Recreation"
V4A6M7,Music Tutor/classical Musician,Closed,12-Sep-25,15-Sep-25,29-Sep-25,Full-time,Musicians Ltd,Bachelor´s Degree,1-2 years,George Town,94,Teaching professionals not elsewhere classified,40,KYD,Per Month,"KYD$36,000 - KYD$54,000 Per Annum (paid Monthly)","$36,000","$54,000","$36,000","$54,000","$45,000",Education,Education
V3A4Q2,Speech Language Pathologist,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Kidsability Ltd.,Bachelor´s Degree,1-2 years,George Town,80,Health professionals not elsewhere classified,40,KYD,Per Year,"KYD$60,000 - KYD$70,000 Per Annum (paid Per Annum)","$60,000","$70,000","$60,000","$70,000","$65,000","Health, Medical & Social Care",Human Health and Social Work Activities
U7J7B5,Meat Cutter,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Progressive Distributors Ltd.,High School or Equivalent,5-6 years,George Town,371,Butchers fishmongers and related food preparers,40,KYD,Per Week,KYD$480.77 - KYD$698.94 Weekly,"$25,000","$36,345","$25,000","$36,345","$30,672",Wholesale & Retail Sale of Business & Consumer Products,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles
U5C7U7,Store Clerk - Bakery (barista),Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Hurley's (grand Harbour) Ltd. T/a Hurley's Market Place,High School or Equivalent,1-2 years,George Town,242,Stock clerks,45,KYD,Per Hour,"KYD$19,890 - KYD$24,570 Per Annum (paid Per Hour)","$19,890","$24,570","$19,890","$24,570","$22,230",Wholesale & Retail Sale of Business & Consumer Products,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles
T8M3U7,Customer Service Agent,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Rd Consultant Agency Services Ltd T/a Rdm Recruitment,Certificate/Diploma,5-6 years,George Town,198,Administrative and executive secretaries,40,KYD,Bi-Monthly,KYD$6 - KYD$8 Per Hour (paid Bi-Monthly),"$12,480","$16,640","$12,480","$16,640","$14,560",Recruitment & Employment Agencies,Administrative and Support Service Activities
T8B3S8,Cashier/ Server,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Good Old Days Restaurant Ltd.,High School or Equivalent,5-6 years,George Town,282,Food service counter attendants,45,KYD,Per Week,KYD$315 - KYD$360 Weekly,"$16,380","$18,720","$16,380","$18,720","$17,550","Restaurants, Mobile Food & Beverages Services",Accommodation and Food Service Activities
T7W7V6,Warehouse Supervisor,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Foster's Food Fair Ltd.,High School or Equivalent,1-2 years,George Town,273,Shop supervisors,45,KYD,Per Hour,KYD$12.2 - KYD$16.63 Per Hour (paid Per Hour),"$28,548","$38,914","$28,548","$38,914","$33,731",Wholesale & Retail Sale of Business & Consumer Products,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles
T7S3B2,Associate (actuary),Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Pricewaterhousecoopers,Bachelor´s Degree,1-2 years,Camana Bay,41,"Mathematicians, actuaries and statisticians",37.5,KYD,Per Month,"KYD$45,000 - KYD$50,000 Per Annum (paid Monthly)","$45,000","$50,000","$45,000","$50,000","$47,500",Accounting & Auditing Services,"Professional, Scientfic and Technical Activities"
T6E4C3,Administrative Clerk (logistics),Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Kirk Market,High School or Equivalent,1-2 years,George Town,115,Systems administrators,40,KYD,Per Week,KYD$10 - KYD$14 Per Hour (paid Weekly),"$20,800","$29,120","$20,800","$29,120","$24,960",Wholesale & Retail Sale of Business & Consumer Products,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles
T5F7K6,Subsea Noc And Operations Manager,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Somerston Services Cayman Limited,Certificate/Diploma,10+ years,Camana Bay,56,Telecommunications engineers,45,USD,Per Month,"USD$225,000 - USD$250,000 Per Annum (paid Monthly)","$225,000","$250,000","$187,500","$208,333","$197,917",Financial & Insurance Services,Financial and Insurance Activities
T3W8B8,Kite Board Instructor/bioluminescence Guide,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,White Sand Inc T/a White Sand Watersports,High School or Equivalent,3-4 years,George Town,254,Travel guides,45,USD,Per Month,USD$18 - USD$20 Per Hour (paid Monthly),"$42,120","$46,800","$35,100","$39,000","$37,050","Land, Water & Air Transport",Transportation and Storage
T3T6Q2,Food & Beverage Back Of House Employee,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Khrg Cayman Employer Ltd,High School or Equivalent,1-2 years,West Bay,441,Cleaners and helpers in offices hotels and other establishments,45,USD,Per Month,USD$9 - USD$12.5 Per Hour (paid Monthly) + gratuities,"$21,060","$29,250","$17,550","$24,375","$20,963",Accommodation,Accommodation and Food Service Activities
T3M5C7,Operations Technician,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Home Gas Ltd.,Certificate/Diploma,3-4 years,George Town,153,Petroleum and natural gas refining plant operators,45,KYD,Bi-Monthly,KYD$18 - KYD$20 Per Hour (paid Bi-Monthly),"$42,120","$46,800","$42,120","$46,800","$44,460",Wholesale & Retail Sale of Business & Consumer Products,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles
T2Q8A7,Rooms Operations Mananger,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Hospitality Services Ltd. T/a Hospitality Services Ltd,Certificate/Diploma,3-4 years,Seven Mile Beach,32,Hotel managers,45,USD,Per Month,"USD$55,000 - USD$65,000 Per Annum (paid Monthly)","$55,000","$65,000","$45,833","$54,167","$50,000",Recruitment & Employment Agencies,Administrative and Support Service Activities
S8U3Q2,Director Of Marketing Communications,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,The Ritz Carlton Hotel,Bachelor´s Degree,5-6 years,West Bay,14,Sales and marketing managers,40,USD,Bi-Weekly,"USD$100,000 - USD$120,000 Per Annum (paid Bi-Weekly)","$100,000","$120,000","$83,333","$100,000","$91,667",Accommodation,Accommodation and Food Service Activities
S8S6X5,Janitor,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Empire Corporation Limited,High School or Equivalent,1-2 years,George Town,441,Cleaners and helpers in offices hotels and other establishments,45,KYD,Per Month,KYD$7.5 - KYD$8 Per Hour (paid Monthly),"$17,550","$18,720","$17,550","$18,720","$18,135",Cleaning Services,Administrative and Support Service Activities
S8D6U5,Service Technician,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Home Gas Ltd.,Certificate/Diploma,3-4 years,George Town,153,Petroleum and natural gas refining plant operators,45,KYD,Bi-Monthly,KYD$15 - KYD$18 Per Hour (paid Bi-Monthly),"$35,100","$42,120","$35,100","$42,120","$38,610",Wholesale & Retail Sale of Business & Consumer Products,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles
S7M7U7,Kitchen Helper,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Eats Ltd. T/a Eats Crocodile Rock Cafe,High School or Equivalent,1-2 years,Seven Mile Beach,463,Kitchen helpers,45,KYD,Per Month,KYD$4.5 - KYD$5.5 Per Hour (paid Monthly) + gratuities,"$10,530","$12,870","$10,530","$12,870","$11,700","Restaurants, Mobile Food & Beverages Services",Accommodation and Food Service Activities
S4W7D2,Steel Fixer,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Pro Gen Group Ltd.,High School or Equivalent,3-4 years,George Town,337,Structural metal preparers and erectors,40,KYD,Bi-Weekly,"KYD$2,080 - KYD$2,560 Bi-Weekly (paid Bi-Weekly)","$54,080","$66,560","$54,080","$66,560","$60,320",Construction & Civil Engineering,Construction
S4H8M6,High School Math Teacher,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Calvary Baptist Christian Academy Ltd.,Bachelor´s Degree,3-4 years,George Town,83,Secondary Education Teachers,40,KYD,Per Month,"KYD$3,675 - KYD$3,975 Monthly","$44,100","$47,700","$44,100","$47,700","$45,900",Education,Education
S3F3Y4,Mason,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Balvin Wallace T/a Wallace Construction,High School or Equivalent,5-6 years,George Town,320,Stonemasons stone cutters splitters and carvers,45,KYD,Per Week,KYD$14 - KYD$16 Per Hour (paid Weekly),"$32,760","$37,440","$32,760","$37,440","$35,100",Construction & Civil Engineering,Construction
S3B6F2,It Support Officer,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Calvary Baptist Christian Academy Ltd.,Bachelor´s Degree,3-4 years,George Town,113,Database and Network Professionals,40,KYD,Per Month,"KYD$3,000 - KYD$3,500 Monthly","$36,000","$42,000","$36,000","$42,000","$39,000",Education,Education
S2P7A6,Senior Associate-audit,Closed,12-Sep-25,12-Sep-25,26-Sep-25,Full-time,Rsm Professional Services Ii (cayman) Ltd.,Bachelor´s Degree,1-2 years,George Town,96,Accountants,37.5,USD,Per Month,"USD$70,000 - USD$80,000 Per Annum (paid Monthly)","$70,000","$80,000","$58,333","$66,667","$62,500",Recruitment & Employment Agencies,Administrative and Support Service Activities
