cJobId,cTitle,sWork,sEducation,sExperience,sLocation,sOccupation,sIndustry,fMinSalary,fMaxSalary,fMeanSalary
S8J7U5,Chief Economist — Fsmm | Financial Stability & Statistics Division,1,7,4,3,123,8,92446.00,114843.00,103644.50
S7K7V2,Carpentry,1,1,6,3,322,2,28080.00,28080.00,28080.00
S5P2B7,Elevator Techician Assistant,1,1,2,3,142,2,32760.00,42120.00,37440.00
S3M8N6,Pool Technician,1,1,3,3,268,2,32760.00,52650.00,42705.00
S3B4W6,Audit Senior Manager,1,5,5,3,10,14,100000.00,125000.00,112500.00
S2H3A2,Accounts Payable/receivable Clerk,1,3,3,3,251,2,27040.00,31200.00,29120.00
R8Y5C6,Deckhand/handyman,0,1,5,3,262,17,9360.00,12480.00,10920.00
R8D8S2,Assistant Store Supervisor,1,2,3,3,33,0,19500.00,28600.00,24050.00
R8A5K4,Housekeeper,1,1,2,2,260,0,19890.00,21060.00,20475.00
R7D5D6,Handyman,1,1,7,3,333,16,18720.00,18720.00,18720.00
R6Y6J8,Nail Technician,1,3,2,3,259,13,15600.00,18200.00,16900.00
R5Q8A4,Quality Control Technician,1,5,3,3,139,19,35100.00,42120.00,38610.00
R4T3C3,Academic Advisor,1,5,4,3,88,6,67260.00,88248.00,77754.00
R3G5M2,Experienced Apprentice Plumber,1,1,4,3,329,5,20800.00,24960.00,22880.00
R3C3S2,Carpenter/mason,1,1,7,3,322,5,28080.00,28080.00,28080.00
Q7C7F8,Accounts Assistant,1,5,2,3,239,16,50000.00,70000.00,60000.00
Q4U8H8,Hair Dresser,1,1,4,3,259,13,14040.00,21060.00,17550.00
Q4R2U7,Cleaner/assistant Cashier,1,1,2,3,275,19,16380.00,23400.00,19890.00
Q4P8C3,Store Supervisor,1,4,3,3,33,0,26000.00,36400.00,31200.00
Q2S3M6,Mechanic,1,3,4,3,347,11,29120.00,31200.00,30160.00
P8R7E3,Spa Therapist,1,1,3,3,259,13,14400.00,50000.00,32200.00
P5N5G2,Maintenance Worker,1,0,3,3,262,14,20800.00,20800.00,20800.00
P5M3P6,Housekeeper,1,1,3,3,441,16,21598.20,24008.40,22803.30
P3T8T3,Washer/jockey,1,1,2,3,443,19,18000.00,27000.00,22500.00
N8T2Q7,Financial Controller,1,5,4,3,10,8,85039.50,127530.00,106284.75
N6S4Y3,A/b General Purpose Seaman,1,1,7,3,438,3,24000.00,28800.00,26400.00
N6Q4V8,Event Warehouse Associate,1,1,2,3,456,19,21060.00,21060.00,21060.00
N4T8S4,Chief Actuary,1,5,7,3,41,8,150000.00,166666.67,158333.33
M8F7U3,Nail Technician,1,1,4,3,259,13,15210.00,16380.00,15795.00
M6S6S4,Beauty Therapist,1,3,2,3,259,13,15600.00,18200.00,16900.00
M3Q4J2,Head Of Division | Investments Supervision Division,1,5,7,3,13,8,139590.00,183831.00,161710.50
K4W2F2,Beauty Therapist/ Lash Technician,1,1,3,3,259,13,15210.00,17550.00,16380.00
K4Q7Q8,Audit Manager,1,5,4,3,10,14,75000.00,79166.67,77083.33
K4G8F5,Cashier,1,1,4,3,275,19,12480.00,14560.00,13520.00
K2Y7P2,Pool Cleaner,1,1,3,3,268,2,32760.00,52650.00,42705.00
J8Q7Y6,Structural Metal And Erectors,2,1,2,5,337,5,42120.00,56160.00,49140.00
J8G4N7,Janitor,1,0,7,3,441,14,14560.00,14560.00,14560.00
J5Y5Y7,Receiving/warehouse Assistant,1,1,2,3,243,19,23400.00,46800.00,35100.00
J2R3V7,Mason/marmaron Man,1,1,4,3,320,5,30420.00,30420.00,30420.00
H8T8S4,Assistant Teacher / Teacher's Assistant,1,3,2,3,286,6,16800.00,16800.00,16800.00
H7N6R7,Carpenter / Assistant Installer,1,3,3,3,454,5,24960.00,24960.00,24960.00
H6F8B3,Graduate Trainee (financial Services),1,5,0,3,99,8,40000.00,40000.00,40000.00
H4W6S4,Housekeeper,1,1,5,3,261,2,15210.00,15210.00,15210.00
H4R7K5,Senior Pensions Administrator - Payment Plans And Delinquency,1,5,3,3,97,8,41666.67,54166.67,47916.67
H4A8Q6,Area Accounting Credit Manager,1,5,3,11,13,0,54166.67,65000.00,59583.33
G8A8D3,Senior Software Engineer,1,5,5,3,109,8,116666.67,127500.00,122083.33
G6Q3S7,Sales Associate,1,3,2,3,107,19,35989.20,38399.40,37194.30
G4N7H7,"Mechanical, Electrical, Plumbing, Fire (mepf) Coordinator",1,2,4,3,22,16,73800.00,95000.00,84400.00
G4M7B6,Graduate Trainee (financial Services),1,5,0,3,99,13,40000.00,40000.00,40000.00
G4K6H6,Yacht Maintenance Captain,1,3,4,3,438,11,50400.00,66300.00,58350.00
G3C7Q6,Level 1/2 Technician,1,4,2,11,219,10,33600.00,33600.00,33600.00
F6X5M2,Associate,1,5,4,3,118,14,166666.67,208333.33,187500.00
F6Q5J6,Assistant Operations Manager,1,5,3,3,13,8,54166.67,66666.67,60416.67
F6P4A8,Kitchen Helper / Dishwasher,1,1,1,1,463,0,16380.00,21060.00,18720.00
F5B3V6,Medical Billing Clerk,1,4,4,3,239,9,28000.00,30000.00,29000.00
F4J5J3,Carpenter,1,1,2,3,322,16,28080.00,30958.20,29519.10
F2E3T3,Courier,1,1,2,3,472,2,16380.00,21060.00,18720.00
E8F2H8,Wellness Manager,1,6,7,3,211,4,30000.00,36000.00,33000.00
E8E5K6,Pool Maintenance / Repair Man,1,1,4,3,441,2,22800.00,28800.00,25800.00
E8D8P4,Lash Artist (eyelash Extension),1,1,7,4,259,13,15600.00,15600.00,15600.00
E6B2E3,Accounts Payable/receivable Clerk (with Quickbooks Specialization),1,3,3,3,239,2,27040.00,31200.00,29120.00
E4C7W8,Delivery Driver,1,1,3,3,433,19,28080.00,46800.00,37440.00
E3E4U5,Elevator Techician,1,1,3,3,142,2,28080.00,58500.00,43290.00
E2W8V6,Sales Associate,1,1,3,3,34,19,15000.00,21600.00,18300.00
E2J2T7,"Assistant Supervisor, Landscaping And Maintenance",1,1,3,3,450,16,32760.00,38376.00,35568.00
E2E5N8,Waiter/waitress,1,1,3,3,256,0,15600.00,18200.00,16900.00
D8V6Q6,Chef/cook/prep Chef,1,3,5,3,215,0,18720.00,23400.00,21060.00
D8Q4X6,Busser,1,1,2,3,256,8,10530.00,11700.00,11115.00
D4X5K5,Administrative Support Specialist,1,4,3,3,251,14,32502.60,38001.60,35252.10
D4Q3B3,Carpenter/mason,1,1,5,3,454,14,23400.00,28080.00,25740.00
D4N8D6,Client Service Director,1,5,7,1,13,8,135000.00,175000.00,155000.00
C6X4X3,Apprentice Plumber,1,1,4,11,485,5,28080.00,28080.00,28080.00
C6U5W2,Senior Recruiter,1,5,3,3,102,2,45833.33,62500.00,54166.67
C4B7N5,Senior Econometrician — Fsmm | Financial Stability & Statistics Division,1,6,4,3,41,8,77929.00,94518.96,86223.98
C2W3P3,Facilities Service Technician,1,3,4,11,262,8,36000.00,48000.00,42000.00
B7S4R8,Senior Economist — Fsmm | Financial Stability & Statistics Division,1,6,4,3,123,8,77929.00,94518.96,86223.98
B7G8E8,Delivery Driver,1,1,4,3,458,19,26395.20,29998.80,28197.00
B4V8K5,Boat Captain,1,3,7,3,386,0,25997.40,31192.20,28594.80
B2N6M3,Water Truck Driver-cyb,1,1,2,12,433,18,32090.00,40110.00,36100.00
A7N8P2,Store Manager:,1,2,4,3,34,19,60000.00,90000.00,75000.00
A7D4G5,Cashier/multi-purpose Associate,1,1,3,11,275,19,14040.00,14040.00,14040.00
A6R2W6,Customer Service Manager,1,5,3,3,36,17,47993.40,57610.80,52802.10
A6M4J6,Truck Driver,1,1,2,3,431,19,30420.00,46800.00,38610.00
A4W6S7,Kitchen Helper,3,1,4,11,463,0,18720.00,18720.00,18720.00
M4N7E4,Spa Therapist,1,3,3,3,259,13,16800.00,36000.00,26400.00
J8M2P2,Scuba Instructor,1,3,2,2,386,2,15600.00,19500.00,17550.00
J6D4W4,Sales Representative,1,1,4,3,283,19,14040.00,18720.00,16380.00
H8U5X2,Scuba Instructor,1,3,2,2,386,2,15600.00,19500.00,17550.00
H2R3R5,Drywall Finisher/carpenter,1,1,3,3,454,5,23400.00,28080.00,25740.00
D5J5W7,Tsjb Goundsman,1,1,2,12,440,0,10530.00,14040.00,12285.00
A5H2V7,Community Engagement Support Program Officer,1,4,4,3,207,9,36004.80,41995.20,39000.00
F8E7P6,Busser,1,1,2,3,256,8,10530.00,11700.00,11115.00
E5B2B3,Chef,1,3,4,3,255,8,26000.00,49400.00,37700.00
D7G3H3,Food And Beverage Server,1,1,3,3,256,8,11700.00,16380.00,14040.00
J6W4N5,Audit Manager,1,5,4,1,96,14,75001.33,95836.00,85418.67
H7C7S2,Veterinary Surgeon,1,7,2,3,71,14,48000.00,60000.00,54000.00
F8W3G3,Tax Senior Manager,1,5,5,1,96,14,104173.33,158340.00,131256.67
T4J7N2,Carpenter/sheet Metal Fabricator,1,1,4,3,336,11,28080.00,35100.00,31590.00
C8K3K7,Barber,1,1,3,3,258,5,18720.00,23400.00,21060.00
Y8M6F2,"Carpenter, Mason, Steelman, Painter, Labourer",1,1,3,3,454,5,30420.00,35100.00,32760.00
Y7R2C5,Sales Clerk / Cashier,1,1,2,3,275,13,19211.40,19211.40,19211.40
Y6R7P6,Inventory / Retail Associate,1,1,4,3,187,19,30000.00,36000.00,33000.00
Y6P5R3,Carpenter,1,1,4,3,322,5,28080.00,28080.00,28080.00
Y5X8A7,Carpenter,1,0,7,3,322,5,24960.00,24960.00,24960.00
Y5F4G3,Carpenter,1,1,3,3,322,5,30420.00,35100.00,32760.00
Y5A4A7,Line Cook,1,3,3,3,255,0,19500.00,20800.00,20150.00
Y4N6J7,Mason/carpenter,1,1,3,3,454,5,24960.00,24960.00,24960.00
Y4E8P3,Senior Business Development Executive,1,3,4,1,120,14,75000.00,95833.33,85416.67
Y3N5P8,Tyre/radiator Handyman,1,1,4,11,345,19,20800.00,23400.00,22100.00
Y2Q2H5,Senior Project Coordinator,1,5,4,3,52,7,67555.80,87820.20,77688.00
X8U4F8,Junior Insolvency Administrator,1,2,2,3,99,14,33333.33,41666.67,37500.00
X8H8N2,Janitor,1,1,3,11,441,2,14040.00,20800.00,17420.00
X5X3Q3,Boat Captain/ Manager,1,3,5,11,438,2,36410.40,46800.00,41605.20
X4D3R8,Learning & Development Specialist,1,5,3,3,103,7,61264.00,79643.00,70453.50
X3D5A6,Vacation Rental Maintenance Person,1,1,3,8,262,16,17500.00,20000.00,18750.00
X2S7P6,Meat Cutter,1,1,2,11,371,19,23400.00,33345.00,28372.50
X2F5H7,Construction Administrative Clerk,1,2,4,3,249,5,20802.60,25997.40,23400.00
X2E7G5,Front Office Manager,1,3,3,8,13,0,47993.40,72001.80,59997.60
W8R6U5,Accounts Assistant,1,5,4,3,239,14,48000.00,72000.00,60000.00
W8C7J7,Carpenter,1,1,7,3,454,5,28080.00,32760.00,30420.00
W6W5Y4,Lineman,1,3,4,3,366,5,41600.00,62400.00,52000.00
W6W3G2,Retail Supervisor Front End,1,1,3,3,273,19,28275.00,29406.00,28840.50
W6Q8P4,Assistant Warehouse Person,1,1,2,3,34,2,18200.00,20800.00,19500.00
W5T8B6,Ventilation Technician,1,1,5,3,336,5,46800.00,65520.00,56160.00
W3J3S3,Assistant Accountant,1,5,3,3,96,16,55000.00,80000.00,67500.00
W3E5K6,Customer Service Representative / Marketing Coordinator,1,5,7,8,104,19,28800.00,33000.00,30900.00
W2G2J3,Human Resources Officer – Recruitment | Human Resources Division,1,4,3,3,102,8,44057.00,55117.00,49587.00
W2C2P4,Mason,1,1,4,3,454,5,23400.00,35100.00,29250.00
V7H7S6,Warehouse Person,1,1,3,3,34,2,18200.00,20800.00,19500.00
V4X2C8,Mason,1,1,5,11,320,5,32760.00,32760.00,32760.00
V4N8B6,Senior Compliance Advisor,1,5,4,1,12,9,85000.00,140000.00,112500.00
V4H2T6,Drywall Mason,1,1,4,3,317,5,31200.00,41600.00,36400.00
V3Y3N5,Janitor,1,1,2,3,439,14,15600.00,23400.00,19500.00
V3U5F7,"Maintenance Worker, Building",1,1,7,3,454,5,23400.00,37440.00,30420.00
V2T6H6,Pump Truck Operator/truck Driver/labourer,1,1,3,3,433,11,23400.00,32760.00,28080.00
U8B5Q3,Senior Project Manager,1,5,7,3,52,7,74869.00,102945.00,88907.00
U7H2J3,Risk Assurance Senior Associate,1,5,3,1,10,14,60000.00,68000.00,64000.00
U6Q5N5,Avp Directorship Services,1,5,4,3,12,8,90000.00,119995.20,104997.60
U6M2U5,Mechanic,1,3,4,3,344,19,28080.00,35100.00,31590.00
U5K2W3,Landscaper/gardener,1,1,2,3,298,5,18720.00,23400.00,21060.00
U4R8W2,Audit Experienced Staff,1,5,1,1,96,14,44166.67,49166.67,46666.67
U3T6X8,Diesel Mechanic,1,1,7,3,427,17,28080.00,28080.00,28080.00
U2Y5V7,A/c Handyman,1,1,6,3,330,5,23400.00,23400.00,23400.00
U2U2N3,Bartender,1,1,2,12,257,19,14040.00,14040.00,14040.00
U2P5E4,Omni Bus Driver,1,1,4,3,430,17,16380.00,23400.00,19890.00
U2K7C8,Carpenter/ Mason,1,1,4,3,322,5,28080.00,28080.00,28080.00
U2D2M5,General Manager,1,5,4,3,33,0,65000.00,91000.00,78000.00
T7U7C5,Car Washer/detailer,1,1,1,3,443,2,14040.00,16380.00,15210.00
T7N5D6,Treats Ltd. - Assistant Pastry Chef,1,1,3,3,372,2,18720.00,21060.00,19890.00
T6X2W5,Team Supervisor,1,1,2,0,447,19,21060.00,22230.00,21645.00
T6T6G4,Assistant Mechanic,1,1,2,3,345,17,18860.40,22089.60,20475.00
T5S7Q2,Carpenter/mason,1,1,3,13,322,2,23400.00,26000.00,24700.00
T5N8T8,Chief Analyst - Onsite Inspection Unit,1,5,4,3,98,8,92446.00,114843.00,103644.50
T4H8G7,Décor Installer,1,1,3,3,213,2,36000.00,43200.00,39600.00
T4F8V6,Cosmetologist,1,1,2,3,259,13,15600.00,15600.00,15600.00
T3Y2C7,Handyman,1,1,2,3,262,5,14040.00,18720.00,16380.00
S8V8M7,Building Maintenance/handyman,1,3,3,3,262,2,16380.00,23400.00,19890.00
S7V2K5,F & B Server / Bartender,1,1,4,3,256,0,14040.00,18720.00,16380.00
S6X2N6,Director Of Operations,1,6,7,3,13,2,100011.60,130010.40,115011.00
S6P7F8,Housekeeping Manager,1,2,3,8,260,0,47993.40,56394.00,52193.70
S6D6F4,Senior Client Relationship Manager,1,6,6,1,13,8,109999.50,145996.50,127998.00
S5D3A5,Finance Manager,1,5,5,3,194,8,115000.00,155000.00,135000.00
S4M6F5,Line Cook,1,1,6,3,255,0,33930.00,33930.00,33930.00
S4H7G2,Commercial Door Installer,1,3,3,3,317,5,24960.00,31200.00,28080.00
S4C6Y4,Car Washer,1,1,3,3,443,19,15600.00,18200.00,16900.00
S4C6N3,Drywall Framer/hanger,1,1,4,3,336,5,16640.00,29120.00,22880.00
S3M6D6,Construction Labourer,1,2,2,3,454,5,23400.00,23400.00,23400.00
S2W5Y8,Hair Stylist,1,3,3,3,258,13,26000.00,52000.00,39000.00
R7K4J3,Domestic Helper & Shop Assistant,1,1,3,5,261,19,14040.00,21060.00,17550.00
R5W3A8,Legal Counsel,1,5,4,1,13,8,116666.67,150000.00,133333.33
R5H5K3,Carpenter/mason,1,0,7,3,322,14,24960.00,24960.00,24960.00
R4G7H7,Animal Caregiver And Handyman. A Multi-purpose Job.,1,1,3,7,171,14,20475.00,30420.00,25447.50
R3U4T3,Mason,1,1,4,3,320,5,27456.00,34320.00,30888.00
R3R4M2,Line Cook,1,1,3,3,255,0,23400.00,30420.00,26910.00
R2U3B3,Assistant Shelter Manager,1,5,4,3,36,3,23400.00,30420.00,26910.00
Q8T5B7,Delivery Driver/foodserver,1,1,3,3,282,2,14040.00,14040.00,14040.00
Q8G2N4,Paralegal - Transactional,1,5,4,3,120,14,70833.33,95833.33,83333.33
Q7Y5C3,Speech Therapist Assistant,1,5,4,3,78,9,29998.80,35989.20,32994.00
Q7R5E8,Administrative Assistant,1,1,3,3,99,16,24000.00,24000.00,24000.00
Q6T2G3,Line Cook,1,1,3,3,255,0,15607.80,33930.00,24768.90
Q3Q5E4,Steel Fixer,1,1,3,8,454,5,32760.00,37440.00,35100.00
P8W6R6,Project Manager,1,5,4,3,52,7,67561.00,87829.00,77695.00
P8M8D5,Business & Data Analyst,1,5,4,2,108,9,55000.00,60000.00,57500.00
P8G8V8,Service Technician,1,3,4,3,330,5,28080.00,70200.00,49140.00
P7Q4D7,Forklift Telehandler Operator,1,3,4,3,436,5,16640.00,24960.00,20800.00
P6W3N3,Automotive Diagnostic Technician,1,3,2,3,345,19,33800.00,39000.00,36400.00
P5T6E4,Nail Technician,1,1,4,3,259,13,12480.00,12480.00,12480.00
P5C2H5,Drywall Finisher,1,1,4,3,326,5,20800.00,31200.00,26000.00
P4F4A3,Heavy Equipment Operator,1,1,5,3,436,17,37440.00,37440.00,37440.00
P2X7G4,Store Clerk,1,1,2,12,275,19,12480.00,15600.00,14040.00
N8P7D3,Handyman,1,1,2,3,456,2,15600.00,18200.00,16900.00
N7R7M3,Steel Worker,1,1,3,3,454,5,35100.00,42120.00,38610.00
N7G6K2,Tyre/radiator Man,1,1,4,11,345,19,31200.00,36400.00,33800.00
N5R7U8,Sales Manager,1,2,3,3,14,19,33000.00,42000.00,37500.00
N4V6U2,Hvac Technician,1,1,4,11,330,8,50400.00,56400.00,53400.00
N3D8M5,Senior Sales Representative,1,5,2,3,276,2,35841.00,37498.50,36669.75
N2S2T5,Senior Associate - Corporate,1,5,4,3,118,14,150000.00,191666.67,170833.33
N2F2H5,Handyman,1,1,2,12,262,19,12480.00,12480.00,12480.00
M5B5F3,Painter/drywall Finisher,1,1,5,3,331,5,25740.00,46800.00,36270.00
M5A2M6,Automotive Diagnostic Technician,1,3,2,3,345,19,33800.00,39000.00,36400.00
M4N5C7,Assistant Accountant,1,5,3,3,96,16,55000.00,80000.00,67500.00
M3P7W8,Bartender,1,1,2,3,257,2,16380.00,21060.00,18720.00
M3M3Y5,Personal Assistant/secretary (pa),2,5,6,3,198,2,52000.00,58240.00,55120.00
K8Y5E6,Painter For Island Painting,1,1,7,3,331,2,30420.00,37440.00,33930.00
K7U2D8,Maintenance & Property Caretaker,1,1,3,3,262,2,36000.00,42000.00,39000.00
K4R2X4,Foreign Language Instructor,1,5,4,11,90,6,42009.76,44993.52,43501.64
K4P8M4,Senior Production Engineer,1,5,7,3,52,7,74868.00,102945.00,88906.50
K3V7N5,Clerk Bookkeeping/accounts Clerk,1,1,3,3,239,2,21060.00,21060.00,21060.00
K2A5K6,Wellness Experience Coordinator,1,5,3,3,211,4,50000.00,60000.00,55000.00
J8Q6E7,Door Person,1,1,2,8,234,0,16867.50,16867.50,16867.50
J8P4S4,Housekeeping Supervisor,1,1,3,8,260,0,23400.00,35100.00,29250.00
J6N3A4,Event Service Assistant,1,1,7,3,15,4,23400.00,37440.00,30420.00
J4X3T3,Mason/ Steel Fixer,1,1,4,3,320,5,20800.00,24960.00,22880.00
J4Q8V5,Nail Technician,1,1,3,11,259,13,18200.00,20800.00,19500.00
J4M5R4,Carpenter/sheetrock/steel Fabricator,1,1,4,3,322,5,30420.00,30420.00,30420.00
J3U8Y3,Construction Administrative Clerk,1,2,4,3,249,5,20800.00,26000.00,23400.00
J2M3B3,Insolvency Administrator,1,5,4,3,99,14,54166.67,62500.00,58333.33
H8G5X8,General Maintenace/handyman,1,1,1,3,454,2,18720.00,21060.00,19890.00
H7N2F3,Multi-purpose Associate,1,1,2,0,242,19,17280.00,19200.00,18240.00
H5Y2T7,Carpenter/mason New View Construction And Maintenance,1,1,7,3,319,2,25740.00,28080.00,26910.00
H5E6W7,Floor Manager Retail,1,5,4,3,34,19,48100.00,59150.00,53625.00
H4V2Y2,Food & Beverage Server,1,1,2,3,282,0,16380.00,22230.00,19305.00
H4J4V3,Assistant General Manager,1,5,3,3,23,19,42003.00,54007.20,48005.10
H3F5K7,Janitor,1,1,4,3,445,2,11700.00,19500.00,15600.00
G8R2U7,Receiving Clerk,1,1,2,8,242,0,18633.33,18633.33,18633.33
G8D6B2,Viewpoint Specialist,1,5,2,3,194,14,45833.33,66666.67,56250.00
G7Y3V3,Senior Analyst I & Ii – Banking Supervision Division,1,5,3,3,98,8,77929.00,94519.00,86224.00
G7J2D6,Carpenter Assistant/sheetrock/painter,1,1,5,7,322,5,18720.00,25740.00,22230.00
G5H5Y4,Caregiver,1,1,1,12,288,2,14040.00,16380.00,15210.00
G5C6T2,Multi Purpose Associate - Fe,1,1,2,3,242,19,22620.00,24882.00,23751.00
G3X5M8,Hr Generalist - Ogier Global,1,3,4,1,206,14,65000.00,75000.00,70000.00
G3T4A6,Food Runner,1,1,2,3,256,0,14040.00,18720.00,16380.00
G2U8J5,Tour Bus Driver,1,1,4,3,431,2,28080.00,28080.00,28080.00
F6Y6B2,Hairdresser,1,1,4,3,259,13,12480.00,12480.00,12480.00
F5R6A8,Maintenance Technician,1,3,4,8,344,0,29250.00,33150.00,31200.00
F4G7Y4,Videographer/photographer,1,3,4,2,386,2,15600.00,25350.00,20475.00
F3A7K6,Kitchen Helper,1,1,2,3,463,0,18720.00,28080.00,23400.00
F2N3M7,Mechanic,1,3,4,3,345,5,37440.00,42120.00,39780.00
E8X6H2,Maintenance Worker,1,4,7,3,344,0,42120.00,49140.00,45630.00
E6A2C6,Service Technician,1,3,3,3,142,7,46800.00,50400.00,48600.00
E5K3S7,Reservations Agent,1,3,2,8,234,0,19500.00,23400.00,21450.00
E5E3N5,Electrical Standards Engineer,1,5,5,3,54,7,67561.00,92896.00,80228.50
E4Y8T7,Supervisor - Coconut Harvester,1,1,2,0,447,19,21060.00,22230.00,21645.00
E4S2P8,Janitor,1,1,4,3,260,0,18720.00,28080.00,23400.00
E3A8P6,Senior Supplier Relations Analyst,1,5,3,1,99,9,66000.00,90000.00,78000.00
D7D8N5,Assistant Metal Framer,1,1,3,3,336,5,20800.00,29120.00,24960.00
D6Q6T2,Carpenter,1,1,4,3,322,5,20800.00,31200.00,26000.00
D6P4U7,General Helper,1,1,4,0,454,5,23400.00,28080.00,25740.00
D6F8G6,Baggage Handler,1,1,2,3,460,2,14040.00,23400.00,18720.00
D5U2S7,Pastry Chef,1,1,3,3,372,0,28080.00,32760.00,30420.00
D5T6C4,Treats Ltd. - Assistant Cook,1,1,2,3,255,2,18720.00,21060.00,19890.00
D5P7M7,Chief Analyst – Banking Supervision Division,1,5,4,3,98,8,92446.00,114843.00,103644.50
D5J6X2,Mason,1,0,4,3,320,5,28080.00,32760.00,30420.00
D5G7G5,Kitchen Helper / Cleaner,1,1,2,8,463,0,14040.00,16380.00,15210.00
D3P8J7,Mason/efis Applicator,1,1,4,3,320,5,28080.00,42120.00,35100.00
D3H4Y7,Janitor/cleaner,1,1,1,3,439,2,14040.00,16380.00,15210.00
D2N8A4,Nail Technician,1,1,2,3,259,13,18200.00,18200.00,18200.00
C8X5E3,Multi-purpose Assoc Ip,1,1,2,3,242,19,22620.00,24882.00,23751.00
C8G8Y8,Drywall Finisher/carpenter,1,1,3,3,454,5,23400.00,28080.00,25740.00
C8B6F6,Customer Service Rep /cashier,1,1,2,3,226,13,19211.40,19211.40,19211.40
C8B3P2,Steel Fixer,1,0,2,3,454,5,23400.00,32760.00,28080.00
C7Y3D6,Laborer / Maintenance,1,0,4,3,473,5,23400.00,28080.00,25740.00
C7A7Y2,Décor Installer,1,1,2,3,213,2,18720.00,28080.00,23400.00
C5P6J7,Carpenter,1,1,4,3,322,5,27456.00,34320.00,30888.00
C4R3A5,Site Supervisor,1,5,3,5,47,5,20000.00,20000.00,20000.00
C4N6Y5,"Masonry, Carpentry And Steel Work",1,1,3,3,318,5,28080.00,36270.00,32175.00
C4H8T2,Janitorial/office Assistant,1,1,3,3,249,2,20475.00,20475.00,20475.00
C3X7D3,Inhouse Sales Associate - Janitorial Company,1,5,4,3,276,0,17994.60,19211.40,18603.00
C3U7Q6,Delivery Driver,1,1,3,3,458,2,16380.00,21060.00,18720.00
C2R5F8,Painter/drywall Installer/carpenter/ Steel Fixer,1,1,5,8,331,11,35100.00,35100.00,35100.00
C2G6C7,Tiler,1,0,5,3,325,2,28600.00,31200.00,29900.00
C2G2J6,Childcare Provider,1,1,4,3,285,1,16380.00,18720.00,17550.00
C2A4N5,Auto Electrician/ Mechanic,1,1,4,3,345,19,32400.00,32400.00,32400.00
B8Y7A2,Gardener,1,1,7,3,450,2,17550.00,17550.00,17550.00
B4P5A2,Assistant Airconditioning Technician,1,3,7,7,330,5,18720.00,23400.00,21060.00
B3F4K5,Bookkeeper/office Clerk,1,4,2,3,239,2,18720.00,23400.00,21060.00
B2W2P2,Nail Technician,1,1,4,3,259,0,31500.00,42750.00,37125.00
B2M3M6,Carpenter,1,1,3,3,322,5,21060.00,23400.00,22230.00
B2D8D3,Assistant Property Manager,1,3,3,1,193,14,50000.00,70000.00,60000.00
A8Y7G2,Sales Administrative Assistant,1,4,2,5,198,19,32400.00,40800.00,36600.00
A8P5G2,Mason,1,0,2,3,454,5,23400.00,32760.00,28080.00
A7Y8H3,Mason,1,1,7,3,454,14,20800.00,24960.00,22880.00
A7Q2M3,Area Director Of Resort Operations,1,5,3,11,99,0,145833.33,158333.33,152083.33
A5R3A7,Store Clerk,1,1,3,3,242,19,14040.00,21060.00,17550.00
A4K5N6,Hr Officer (ftc),2,5,4,3,198,2,39000.00,55250.00,47125.00
A4D4C3,Control Engineer,1,5,4,3,54,7,67567.00,87829.00,77698.00
A3M5G6,Kitchen Helper,1,1,4,3,463,0,14040.00,16380.00,15210.00
A3D7A2,Vp Directorship Services,1,5,5,3,12,8,90000.00,140000.00,115000.00
A2R6D4,Business Analyst,1,5,4,3,108,14,120000.00,130000.00,125000.00
A2Q5P2,Mobile Heavy Equipment Mechanic,1,3,4,3,345,5,23400.00,37440.00,30420.00
A2D6N5,Baker,1,1,2,3,372,0,18720.00,28080.00,23400.00
A2C4C5,Painter,1,1,3,3,454,5,30420.00,35100.00,32760.00
G3A6B4,Air Traffic Control Officer,1,3,3,3,162,17,65640.00,88248.00,76944.00
Y7X6E8,Social Media Coordinator,1,3,3,3,15,14,42000.00,60000.00,51000.00
Y7R6B2,Customer Service Rep /cashier,1,3,3,3,226,19,19211.40,19211.40,19211.40
Y6F3U3,Beverage Server,1,1,2,3,256,0,14040.00,20475.00,17257.50
Y4Y6H3,Warehouse Attendant,1,3,2,3,274,19,19492.20,23400.00,21446.10
X2U5B3,Food And Beverage Server,1,1,3,3,256,8,11700.00,16380.00,14040.00
X2R6N8,Labourer,0,1,2,3,454,2,7800.00,10400.00,9100.00
X2P7P6,Dive Instructor,1,1,2,3,386,0,21600.00,33600.00,27600.00
W7D8Q8,Labourer,1,0,3,3,454,5,23400.00,23400.00,23400.00
W6X2Y6,Food Beverage Server,1,1,3,0,282,17,16380.00,18720.00,17550.00
W6F4C5,"Manager, Real Estate/private Equity Accounting",1,5,6,1,96,8,11700.00,148336.50,80018.25
W3P2E5,Senior Sales Representative,1,5,2,3,283,2,35000.00,37500.00,36250.00
W3K7E2,Adjunct Lecturer,0,6,3,3,81,6,106212.60,106212.60,106212.60
W2Q8M6,Handyman,0,1,2,3,333,16,6240.00,7280.00,6760.00
W2H7R4,Bartender,1,1,4,3,257,0,18720.00,105300.00,62010.00
W2F7F7,Driver/route Supervisor,0,1,3,0,432,17,16910.40,19760.00,18335.20
V8U8H3,Carpenter/mason,1,1,7,5,454,5,32760.00,37440.00,35100.00
V7V5N7,Mason,1,1,4,3,320,5,28080.00,30420.00,29250.00
V6F7J3,Warehouse & Delivery Associate,1,1,2,3,458,19,23400.00,28080.00,25740.00
